N = 106;
K = 50;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0,1351,0>
<30,147,219,90>
<10,616,661,90>
<20,128,179,90>
<10,478,531,90>
<40,351,386,90>
<20,655,721,90>
<20,219,271,90>
<10,196,252,90>
<10,364,416,90>
<10,567,626,90>
<20,846,911,90>
<10,598,669,90>
<10,231,298,90>
<30,33,93,90>
<20,72,141,90>
<10,410,470,90>
<30,140,199,90>
<10,462,534,90>
<30,178,238,90>
<20,32,102,90>
<10,84,147,90>
<30,582,638,90>
<10,772,835,90>
<30,493,544,0>
<10,602,657,90>
<20,390,434,90>
<20,95,163,90>
<20,448,517,90>
<20,176,243,90>
<10,19,94,90>
<30,392,442,90>
<10,101,160,90>
<20,221,277,90>
<10,928,1000,0>
<40,115,179,90>
<10,53,123,90>
<10,306,376,0>
<20,77,132,0>
<20,23,66,90>
<10,741,791,90>
<20,250,300,90>
<20,110,170,90>
<20,561,632,90>
<20,35,92,90>
<30,334,384,90>
<20,173,229,90>
<20,595,636,0>
<10,286,341,90>
<10,148,199,90>
<10,205,279,90>
<10,333,385,90>
<20,193,252,90>
<10,331,405,90>
<30,234,316,90>
<20,668,719,90>
<10,51,93,90>
<30,465,532,90>
<10,35,91,90>
<20,273,330,90>
<20,142,197,90>
<20,1011,1077,0>
<10,15,62,90>
<10,65,133,90>
<30,426,491,90>
<20,98,166,90>
<10,93,159,90>
<20,665,738,90>
<10,311,384,90>
<10,754,813,90>
<30,515,585,90>
<10,38,93,90>
<20,128,185,90>
<10,877,938,90>
<20,704,749,0>
<10,406,482,90>
<20,890,941,90>
<20,314,358,90>
<20,100,157,90>
<20,356,429,0>
<10,202,262,90>
<20,70,141,90>
<10,509,571,90>
<30,296,347,90>
<10,351,437,0>
<10,79,140,90>
<20,307,374,90>
<20,137,182,90>
<10,76,144,90>
<30,49,119,0>
<10,284,349,90>
<20,673,748,0>
<10,507,543,90>
<10,65,126,90>
<30,153,210,90>
<10,278,325,90>
<10,86,142,90>
<10,88,141,90>
<20,720,768,90>
<20,234,298,90>
<20,55,128,90>
<10,414,491,90>
<20,275,350,90>
<20,311,365,90>
<20,517,567,90>
<30,229,280,0>
<10,506,566,90>
<-30,629,677,90>
<-10,824,890,90>
<-20,494,550,90>
<-10,659,720,90>
<-40,433,491,90>
<-20,841,902,90>
<-20,405,453,90>
<-10,384,443,90>
<-10,745,780,90>
<-10,1036,1097,90>
<-20,952,992,90>
<-10,1130,1198,90>
<-10,425,484,90>
<-30,650,710,90>
<-20,692,765,90>
<-10,1079,1123,90>
<-30,870,953,90>
<-10,748,800,90>
<-30,556,610,90>
<-20,845,910,90>
<-10,522,581,90>
<-30,950,1003,90>
<-10,960,1016,90>
<-30,493,544,90>
<-10,683,760,90>
<-20,567,634,90>
<-20,561,617,90>
<-20,553,602,90>
<-20,555,610,90>
<-10,467,511,90>
<-30,577,636,90>
<-10,472,539,90>
<-20,870,923,90>
<-10,928,1000,90>
<-40,206,275,90>
<-10,115,180,90>
<-10,306,376,90>
<-20,77,132,90>
<-20,80,153,90>
<-10,829,890,90>
<-20,723,756,90>
<-20,480,541,90>
<-20,750,809,90>
<-20,285,358,90>
<-30,608,661,90>
<-20,641,697,90>
<-20,595,636,90>
<-10,840,900,90>
<-10,241,292,90>
<-10,387,466,90>
<-10,516,574,90>
<-20,370,440,90>
<-10,611,678,90>
<-30,526,584,90>
<-20,754,814,90>
<-10,401,481,90>
<-30,656,728,90>
<-10,479,529,90>
<-20,457,518,90>
<-20,616,680,90>
<-20,1011,1077,90>
<-10,931,971,90>
<-10,310,381,90>
<-30,797,874,90>
<-20,568,626,90>
<-10,186,253,90>
<-20,855,913,90>
<-10,508,566,90>
<-10,933,1008,90>
<-30,904,954,90>
<-10,201,258,90>
<-20,405,459,90>
<-10,976,1025,90>
<-20,704,749,90>
<-10,604,657,90>
<-20,979,1037,90>
<-20,764,823,90>
<-20,188,260,90>
<-20,356,429,90>
<-10,287,363,90>
<-20,128,195,90>
<-10,792,850,90>
<-30,1038,1090,90>
<-10,351,437,90>
<-10,262,329,90>
<-20,972,1008,90>
<-20,215,293,90>
<-10,319,398,90>
<-30,49,119,90>
<-10,380,440,90>
<-20,673,748,90>
<-10,778,825,90>
<-10,677,743,90>
<-30,895,960,90>
<-10,647,703,90>
<-10,712,784,90>
<-10,925,979,90>
<-20,801,872,90>
<-20,417,482,90>
<-20,865,925,90>
<-10,693,768,90>
<-20,384,430,90>
<-20,583,647,90>
<-20,782,857,90>
<-30,229,280,90>
<-10,776,852,90>
<0,0,1351,0>
];
X = [70,10,4,25,86,6,32,24,95,63,100,99,36,8,103,109,43,115,112,93,84,129,18,30,17,32,104,109,61,74,89,99,101,121,34,26,21,21,1,74,94,135,97,30,87,119,62,127,113,2,17,1,112,135,8,103,28,92,35,76,8,64,67,39,136,93,86,19,132,94,0,99,119,35,34,136,33,16,32,77,96,127,36,103,96,63,122,40,10,97,27,30,126,118,135,95,16,91,6,119,28,4,87,21,121,130,34,10,57,22,84,3,34,21,86,59,91,99,35,5,110,119,32,116,107,94,90,137,22,30,17,34,105,111,59,78,98,103,107,121,34,28,21,21,1,74,91,139,98,33,88,122,57,127,102,0,16,6,113,137,2,102,31,94,28,80,1,64,61,42,133,84,85,20,134,90,9,102,123,35,34,131,33,19,28,77,99,127,30,101,96,61,118,43,4,97,25,30,125,127,131,94,14,88,7,120,29,4,91,24,118,130,36,70];
Y = [70,137,28,26,37,135,79,26,35,50,106,112,135,124,69,131,140,134,67,75,99,9,38,27,37,106,106,71,48,99,73,28,96,112,82,105,48,115,34,93,73,3,28,79,39,136,58,112,71,28,43,24,71,0,138,111,99,107,76,99,119,61,55,128,0,36,102,37,24,104,117,96,114,102,138,29,133,39,77,100,26,29,132,106,74,57,113,132,118,29,77,24,112,114,6,77,138,78,113,139,33,23,108,26,134,27,108,134,59,22,39,135,79,25,36,56,95,108,123,119,66,130,128,132,63,70,104,3,38,31,37,104,110,66,52,92,70,34,105,110,82,107,44,115,34,96,71,10,31,78,35,131,53,112,60,27,38,25,69,6,132,110,112,105,78,97,109,61,59,136,12,36,106,39,31,101,114,104,112,99,138,31,131,39,74,100,26,28,136,107,74,54,108,135,125,29,80,24,108,108,11,72,131,72,115,136,28,30,108,24,131,27,105,70];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
