N = 107;
K = 50;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0.0,629.879,0>
<8,114.95,141.17675,10>
<19,32.95,59.17675,10>
<21,151.95,178.17675,10>
<16,200.95,227.17675,0>
<15,38.22000000000003,552.2642999999999,10>
<13,52.95,79.17675,10>
<29,337.95,364.17674999999997,0>
<13,54.95,81.17675,10>
<7,77.95,104.17675,10>
<18,338.95,365.17674999999997,10>
<27,502.95,529.17675,0>
<10,88.95,115.17675,10>
<8,63.95,90.17675,10>
<9,38.02500000000003,549.4466249999999,10>
<7,207.95,234.17675,10>
<18,105.95,132.17675,10>
<18,97.95,124.17675,10>
<18,233.95,260.17674999999997,10>
<15,421.95,448.17674999999997,10>
<9,56.95,83.17675,10>
<30,29.950000000000003,56.17675,10>
<23,145.95,172.17675,10>
<9,35.29500000000002,509.999175,10>
<13,35.685000000000024,515.6345249999999,10>
<35,486.95,513.17675,0>
<32,152.95,179.17675,0>
<23,37.95,64.17675,10>
<9,38.41500000000003,555.0819749999999,10>
<31,67.95,94.17675,10>
<24,35.94500000000002,519.391425,10>
<26,38.870000000000026,561.6565499999999,10>
<12,43.95,70.17675,10>
<10,207.95,234.17675,10>
<15,37.050000000000026,535.35825,0>
<1,177.95,204.17675,10>
<6,53.95,80.17675,10>
<36,145.95,172.17675,10>
<17,250.95,277.17674999999997,10>
<23,102.95,129.17675,10>
<20,37.96000000000002,548.5074,0>
<32,25.950000000000003,52.17675,10>
<20,447.95,474.17674999999997,10>
<21,494.95,521.17675,10>
<24,404.95,431.17674999999997,10>
<18,37.18000000000003,537.2366999999999,10>
<4,63.95,90.17675,10>
<4,14.950000000000001,41.17675,10>
<23,197.95,224.17675,10>
<25,37.895000000000024,547.568175,10>
<20,75.95,102.17675,10>
<19,161.95,188.17675,10>
<16,262.95,289.17674999999997,10>
<26,392.95,419.17674999999997,10>
<13,235.95,262.17674999999997,0>
<14,43.95,70.17675,10>
<27,101.95,128.17675,10>
<20,306.95,333.17674999999997,10>
<26,315.95,342.17674999999997,10>
<18,55.95,82.17675,10>
<25,37.76500000000003,545.689725,10>
<9,35.815000000000026,517.512975,10>
<41,105.95,132.17675,10>
<19,259.95,286.17674999999997,0>
<15,36.14000000000002,522.2091,0>
<20,36.92000000000002,533.4798,10>
<13,35.815000000000026,517.512975,10>
<12,181.95,208.17675,0>
<19,11.950000000000001,38.17675,10>
<9,128.95,155.17675,10>
<20,269.95,296.17674999999997,10>
<12,35.815000000000026,517.512975,10>
<20,12.950000000000001,39.17675,10>
<7,37.440000000000026,540.9936,10>
<18,311.95,338.17674999999997,10>
<15,118.95,145.17675,0>
<15,36.95,63.17675,10>
<12,37.440000000000026,540.9936,10>
<16,37.440000000000026,540.9936,0>
<22,39.97500000000003,577.623375,10>
<9,37.57000000000003,542.87205,10>
<35,210.95,237.17675,10>
<15,37.635000000000026,543.811275,10>
<11,96.95,123.17675,10>
<8,18.950000000000003,45.17675,10>
<3,340.95,367.17674999999997,10>
<20,31.950000000000003,58.17675,10>
<16,36.79000000000003,531.60135,10>
<28,197.95,224.17675,10>
<5,211.95,238.17675,10>
<21,239.95,266.17674999999997,10>
<15,152.95,179.17675,10>
<9,72.95,99.17675,10>
<21,304.95,331.17674999999997,10>
<13,223.95,250.17675,10>
<20,375.95,402.17674999999997,0>
<3,240.95,267.17674999999997,10>
<20,193.95,220.17675,10>
<24,276.95,303.17674999999997,10>
<13,300.95,327.17674999999997,10>
<15,302.95,329.17674999999997,10>
<12,61.95,88.17675,10>
<25,37.245000000000026,538.175925,10>
<10,35.685000000000024,515.6345249999999,10>
<25,37.18000000000003,537.2366999999999,10>
<21,36.660000000000025,529.7229,10>
<16,22.950000000000003,49.17675,10>
<1,503.95,530.17675,10>
<-8,402.95,429.17674999999997,10>
<-19,49.95,76.17675,10>
<-21,300.95,327.17674999999997,10>
<-16,200.95,227.17675,10>
<-15,35.815000000000026,517.512975,10>
<-13,379.95,406.17674999999997,10>
<-29,337.95,364.17674999999997,10>
<-13,56.95,83.17675,10>
<-7,352.95,379.17674999999997,10>
<-18,429.95,456.17674999999997,10>
<-27,502.95,529.17675,10>
<-10,338.95,365.17674999999997,10>
<-8,259.95,286.17674999999997,10>
<-9,483.95,510.17674999999997,10>
<-7,235.95,262.17674999999997,10>
<-18,227.95,254.17675,10>
<-18,139.95,166.17675,10>
<-18,37.635000000000026,543.811275,10>
<-15,550.95,577.17675,10>
<-9,157.95,184.17675,10>
<-30,377.95,404.17674999999997,10>
<-23,327.95,354.17674999999997,10>
<-9,225.95,252.17675,10>
<-13,35.75000000000002,516.57375,10>
<-35,486.95,513.17675,10>
<-32,152.95,179.17675,10>
<-23,179.95,206.17675,10>
<-9,38.35000000000002,554.14275,10>
<-31,287.95,314.17674999999997,10>
<-24,37.505000000000024,541.932825,10>
<-26,34.58000000000003,499.66769999999997,10>
<-12,115.95,142.17675,10>
<-10,300.95,327.17674999999997,10>
<-15,37.050000000000026,535.35825,10>
<-1,275.95,302.17674999999997,10>
<-6,63.95,90.17675,10>
<-36,522.95,549.17675,10>
<-17,37.505000000000024,541.932825,10>
<-23,411.95,438.17674999999997,10>
<-20,37.96000000000002,548.5074,10>
<-32,344.95,371.17674999999997,10>
<-20,449.95,476.17674999999997,10>
<-21,35.620000000000026,514.6953,10>
<-24,417.95,444.17674999999997,10>
<-18,477.95,504.17674999999997,10>
<-4,402.95,429.17674999999997,10>
<-4,486.95,513.17675,10>
<-23,231.95,258.17674999999997,10>
<-25,36.72500000000002,530.662125,10>
<-20,36.72500000000002,530.662125,10>
<-19,232.95,259.17674999999997,10>
<-16,412.95,439.17674999999997,10>
<-26,38.15500000000002,551.325075,10>
<-13,235.95,262.17674999999997,10>
<-14,36.010000000000026,520.33065,10>
<-27,320.95,347.17674999999997,10>
<-20,376.95,403.17674999999997,10>
<-26,345.95,372.17674999999997,10>
<-18,79.95,106.17675,10>
<-25,403.95,430.17674999999997,10>
<-9,141.95,168.17675,10>
<-41,203.95,230.17675,10>
<-19,259.95,286.17674999999997,10>
<-15,36.14000000000002,522.2091,10>
<-20,439.95,466.17674999999997,10>
<-13,260.95,287.17674999999997,10>
<-12,181.95,208.17675,10>
<-19,268.95,295.17674999999997,10>
<-9,231.95,258.17674999999997,10>
<-20,276.95,303.17674999999997,10>
<-12,98.95,125.17675,10>
<-20,37.18000000000003,537.2366999999999,10>
<-7,38.41500000000003,555.0819749999999,10>
<-18,478.95,505.17674999999997,10>
<-15,118.95,145.17675,10>
<-15,38.870000000000026,561.6565499999999,10>
<-12,461.95,488.17674999999997,10>
<-16,37.440000000000026,540.9936,10>
<-22,37.895000000000024,547.568175,10>
<-9,35.620000000000026,514.6953,10>
<-35,323.95,350.17674999999997,10>
<-15,360.95,387.17674999999997,10>
<-11,173.95,200.17675,10>
<-8,136.95,163.17675,10>
<-3,38.15500000000002,551.325075,10>
<-20,84.95,111.17675,10>
<-16,412.95,439.17674999999997,10>
<-28,481.95,508.17674999999997,10>
<-5,434.95,461.17674999999997,10>
<-21,375.95,402.17674999999997,10>
<-15,551.95,578.17675,10>
<-9,373.95,400.17674999999997,10>
<-21,39.58500000000003,571.988025,10>
<-13,35.425000000000026,511.87762499999997,10>
<-20,375.95,402.17674999999997,10>
<-3,319.95,346.17674999999997,10>
<-20,292.95,319.17674999999997,10>
<-24,360.95,387.17674999999997,10>
<-13,525.95,552.17675,10>
<-15,474.95,501.17674999999997,10>
<-12,483.95,510.17674999999997,10>
<-25,357.95,384.17674999999997,10>
<-10,374.95,401.17674999999997,10>
<-25,36.72500000000002,530.662125,10>
<-21,36.465000000000025,526.905225,10>
<-16,316.95,343.17674999999997,10>
<-1,551.95,578.17675,10>
<0,0.0,629.879,0>
];
X = [70,109,48,121,12,102,41,104,104,46,18,66,139,64,54,63,82,108,50,13,113,44,116,117,140,58,32,89,54,39,5,67,103,97,16,140,90,113,104,15,54,70,35,10,138,92,12,79,28,50,65,4,19,18,38,29,137,110,59,120,85,121,137,103,64,23,126,138,78,58,26,137,65,26,56,119,82,107,60,79,99,27,64,32,81,135,66,114,137,37,109,34,137,110,133,120,60,125,20,106,89,42,117,15,97,56,66,27,95,44,100,12,116,20,104,120,13,37,66,139,55,60,49,109,116,69,34,137,39,103,105,129,58,32,98,86,46,29,8,120,113,16,107,81,93,116,15,54,37,51,2,123,83,8,70,30,33,90,22,10,36,38,4,136,61,69,139,92,132,138,103,64,36,120,138,115,83,12,120,44,37,40,119,73,58,60,78,101,30,67,23,104,107,69,115,71,17,86,88,80,85,139,120,47,103,16,112,61,33,84,9,103,36,55,54,70];
Y = [70,139,47,124,84,52,36,139,54,133,104,82,73,132,106,129,100,30,112,48,35,58,105,4,42,95,52,39,41,100,99,96,44,12,62,36,44,32,73,4,33,94,90,111,105,22,48,80,62,106,0,71,120,70,122,60,137,28,115,60,111,123,84,86,138,39,23,24,63,11,130,101,80,50,139,73,103,102,23,72,34,46,115,6,57,65,40,109,127,138,78,20,96,99,130,52,54,68,106,10,24,29,92,18,115,129,91,104,135,36,99,84,13,69,139,47,129,79,82,72,127,84,140,131,22,115,72,7,13,82,2,24,95,52,4,40,112,94,138,22,45,62,25,36,61,83,9,33,125,92,106,84,38,87,83,57,117,14,104,86,54,122,44,123,57,116,68,138,133,78,86,138,38,14,24,82,12,138,102,116,73,113,73,96,80,23,111,0,21,120,19,32,77,6,124,70,138,80,29,103,75,110,52,83,77,92,13,34,0,88,19,119,124,102,78,70];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
