Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          19.000000      1650.799240    1650.799240    0.000000       23.249000      0              
avg            19.000000      1650.799240    1650.799240    0.000000       23.249000      0              
lr102          17.000000      1487.570433    1487.570433    0.000000       34.785000      0              
avg            17.000000      1487.570433    1487.570433    0.000000       34.785000      0              
lr103          13.000000      1292.675510    1292.675510    0.000000       44.531000      0              
avg            13.000000      1292.675510    1292.675510    0.000000       44.531000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       63.640000      0              
avg            9.000000       1013.389290    1013.389290    0.000000       63.640000      0              
lr105          14.000000      1377.111018    1377.111018    0.000000       26.435000      0              
avg            14.000000      1377.111018    1377.111018    0.000000       26.435000      0              
lr106          12.000000      1252.616654    1252.616654    0.000000       36.760000      0              
avg            12.000000      1252.616654    1252.616654    0.000000       36.760000      0              
lr107          10.000000      1111.313176    1111.313176    0.000000       49.721000      0              
avg            10.000000      1111.313176    1111.313176    0.000000       49.721000      0              
lr108          9.000000       968.966019     968.966019     0.000000       53.597000      0              
avg            9.000000       968.966019     968.966019     0.000000       53.597000      0              
lr109          11.000000      1208.964779    1208.964779    0.000000       38.191000      0              
avg            11.000000      1208.964779    1208.964779    0.000000       38.191000      0              
lr110          11.000000      1165.827671    1165.827671    0.000000       45.125000      0              
avg            11.000000      1165.827671    1165.827671    0.000000       45.125000      0              
lr111          10.000000      1108.900730    1108.900730    0.000000       51.959000      0              
avg            10.000000      1108.900730    1108.900730    0.000000       51.959000      0              
lr112          10.000000      1027.118571    1027.118571    0.000000       67.543000      0              
avg            10.000000      1027.118571    1027.118571    0.000000       67.543000      0              
lr201          4.000000       1253.233969    1253.233969    0.000000       128.658000     0              
avg            4.000000       1253.233969    1253.233969    0.000000       128.658000     0              
lr202          4.000000       1250.089987    1250.089987    0.000000       227.882000     0              
avg            4.000000       1250.089987    1250.089987    0.000000       227.882000     0              
