N = 10;
K = 8;
capacity = [200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0.0,626.075,0>
<32,149.25,156.90625,10>
<32,25.25,32.90625,10>
<16,210.25,217.90625,10>
<16,237.25,244.90625,10>
<25,71.50000000000004,509.43749999999994,10>
<4,14.25,21.90625,10>
<9,67.87500000000004,483.60937499999994,0>
<25,89.25,96.90625,10>
<21,314.25,321.90625,10>
<3,250.25,257.90625,10>
<-32,487.25,494.90625,10>
<-32,217.25,224.90625,10>
<-16,457.25,464.90625,10>
<-16,72.62500000000004,517.453125,10>
<-25,347.25,354.90625,10>
<-4,151.25,158.90625,10>
<-9,67.87500000000004,483.60937499999994,10>
<-25,270.25,277.90625,10>
<-21,68.87500000000004,490.73437499999994,10>
<-3,73.87500000000004,526.359375,10>
<0,0.0,626.075,0>
];
X = [70,116,70,12,109,97,79,117,139,110,60,83,63,35,85,104,132,117,120,137,37,70];
Y = [70,22,94,84,131,115,80,4,68,99,54,38,129,90,111,139,133,4,14,101,73,70];
membership = [1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1];
alpha = 1.0;
beta = 1.0;
