N = 54;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0.0,240.0,0>
<20,0.0,189.0,10>
<20,0.0,194.0,10>
<10,91.0,121.0,10>
<20,91.0,121.0,10>
<20,0.0,197.0,10>
<10,142.0,172.0,0>
<10,0.0,194.0,10>
<20,0.0,188.0,10>
<40,0.0,189.0,10>
<10,0.0,194.0,10>
<10,0.0,185.0,10>
<20,154.0,184.0,10>
<30,0.0,171.0,10>
<20,0.0,172.0,10>
<10,0.0,178.0,10>
<10,0.0,178.0,0>
<10,0.0,178.0,10>
<20,0.0,185.0,10>
<30,0.0,189.0,10>
<10,0.0,196.0,10>
<20,0.0,191.0,10>
<10,64.0,94.0,10>
<10,0.0,192.0,0>
<10,0.0,192.0,10>
<10,0.0,191.0,10>
<10,0.0,191.0,10>
<16,140.0,170.0,0>
<23,0.0,203.0,10>
<20,152.0,182.0,0>
<9,0.0,214.0,10>
<3,52.0,82.0,10>
<6,0.0,190.0,10>
<16,0.0,216.0,0>
<9,70.0,100.0,10>
<27,41.0,71.0,10>
<23,0.0,210.0,10>
<8,0.0,202.0,10>
<5,0.0,190.0,10>
<8,141.0,171.0,0>
<31,75.0,105.0,10>
<27,0.0,197.0,10>
<13,0.0,222.0,10>
<18,96.0,126.0,10>
<2,0.0,194.0,10>
<13,90.0,120.0,10>
<19,0.0,212.0,10>
<6,0.0,225.0,10>
<13,0.0,217.0,10>
<14,14.0,44.0,10>
<23,0.0,212.0,0>
<6,0.0,209.0,10>
<35,0.0,181.0,10>
<9,0.0,215.0,10>
<15,77.0,107.0,10>
<-20,180.0,210.0,10>
<-20,0.0,199.0,10>
<-10,0.0,220.0,10>
<-20,0.0,197.0,10>
<-20,0.0,215.0,10>
<-10,142.0,172.0,10>
<-10,58.0,88.0,10>
<-20,0.0,198.0,10>
<-40,0.0,184.0,10>
<-10,0.0,195.0,10>
<-10,0.0,184.0,10>
<-20,0.0,194.0,10>
<-30,0.0,179.0,10>
<-20,0.0,177.0,10>
<-10,0.0,182.0,10>
<-10,0.0,178.0,10>
<-10,0.0,174.0,10>
<-20,0.0,199.0,10>
<-30,0.0,193.0,10>
<-10,0.0,189.0,10>
<-20,0.0,186.0,10>
<-10,75.0,105.0,10>
<-10,0.0,192.0,10>
<-10,141.0,171.0,10>
<-10,59.0,89.0,10>
<-10,65.0,95.0,10>
<-16,140.0,170.0,10>
<-23,0.0,205.0,10>
<-20,152.0,182.0,10>
<-9,0.0,190.0,10>
<-3,0.0,204.0,10>
<-6,0.0,209.0,10>
<-16,0.0,216.0,10>
<-9,0.0,217.0,10>
<-27,91.0,121.0,10>
<-23,0.0,191.0,10>
<-8,0.0,211.0,10>
<-5,0.0,196.0,10>
<-8,141.0,171.0,10>
<-31,0.0,210.0,10>
<-27,89.0,119.0,10>
<-13,0.0,211.0,10>
<-18,0.0,196.0,10>
<-2,0.0,177.0,10>
<-13,0.0,187.0,10>
<-19,0.0,203.0,10>
<-6,0.0,218.0,10>
<-13,0.0,208.0,10>
<-14,0.0,194.0,10>
<-23,0.0,212.0,10>
<-6,0.0,214.0,10>
<-35,150.0,180.0,10>
<-9,0.0,189.0,10>
<-15,0.0,172.0,10>
<0,0.0,240.0,0>
];
X = [40,20,15,15,10,8,5,5,0,42,42,40,35,95,95,88,87,85,67,60,55,55,55,20,18,2,42,30,30,15,45,65,65,41,64,31,35,63,2,20,60,8,47,57,63,12,24,37,49,53,57,56,4,26,26,31,22,40,21,27,5,2,10,42,40,44,38,88,90,85,87,92,58,60,65,65,62,20,20,8,38,30,25,15,22,65,45,41,49,20,25,55,18,20,37,6,50,55,67,10,15,35,61,72,57,55,23,0,5,40];
Y = [50,85,75,80,35,45,35,45,40,10,15,5,5,30,35,30,30,25,85,85,80,85,82,82,80,45,12,60,25,10,65,35,20,37,42,52,69,65,60,20,12,56,47,29,23,24,58,47,42,43,48,37,18,52,35,67,75,60,24,43,35,40,40,5,15,5,15,35,35,35,30,30,75,80,82,85,80,82,80,40,5,60,30,10,85,55,30,37,58,50,85,60,75,20,31,68,35,20,5,20,60,40,52,35,48,54,3,45,5,50];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
