N = 53;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0.0,240.0,0>
<20,130.0,190.0,0>
<30,35.0,95.0,10>
<20,80.0,140.0,10>
<10,76.0,136.0,10>
<20,76.0,136.0,10>
<40,44.0,104.0,10>
<20,49.0,109.0,0>
<10,35.0,95.0,10>
<20,43.0,103.0,10>
<20,72.0,132.0,10>
<10,133.0,193.0,10>
<20,124.0,184.0,10>
<30,100.0,160.0,0>
<20,57.0,117.0,10>
<10,59.0,119.0,10>
<20,50.0,110.0,10>
<10,51.0,111.0,10>
<30,96.0,156.0,10>
<40,43.0,103.0,10>
<10,109.0,169.0,10>
<30,70.0,130.0,10>
<10,33.0,93.0,10>
<10,49.0,109.0,10>
<10,37.0,97.0,10>
<10,98.0,158.0,10>
<10,38.0,98.0,10>
<19,68.0,128.0,0>
<5,76.0,136.0,10>
<16,124.0,184.0,10>
<16,125.0,185.0,0>
<23,81.0,141.0,10>
<19,42.0,102.0,10>
<17,140.0,200.0,10>
<9,51.0,111.0,10>
<6,39.0,99.0,10>
<17,38.0,98.0,10>
<16,11.0,71.0,10>
<9,55.0,115.0,10>
<27,26.0,86.0,10>
<8,27.0,87.0,10>
<5,62.0,122.0,10>
<31,60.0,120.0,10>
<13,162.0,222.0,0>
<9,27.0,87.0,10>
<14,20.0,80.0,10>
<2,72.0,132.0,10>
<28,72.0,132.0,10>
<13,75.0,135.0,10>
<6,71.0,131.0,10>
<14,14.0,74.0,10>
<6,20.0,80.0,10>
<9,31.0,91.0,10>
<15,62.0,122.0,10>
<-20,130.0,190.0,10>
<-30,40.0,100.0,10>
<-20,150.0,210.0,10>
<-10,64.0,124.0,10>
<-20,129.0,189.0,10>
<-40,122.0,182.0,10>
<-20,49.0,109.0,10>
<-10,126.0,186.0,10>
<-20,57.0,117.0,10>
<-20,124.0,184.0,10>
<-10,152.0,212.0,10>
<-20,120.0,180.0,10>
<-30,100.0,160.0,10>
<-20,55.0,115.0,10>
<-10,148.0,208.0,10>
<-20,52.0,112.0,10>
<-10,117.0,177.0,10>
<-30,101.0,161.0,10>
<-40,113.0,173.0,10>
<-10,124.0,184.0,10>
<-30,77.0,137.0,10>
<-10,36.0,96.0,10>
<-10,60.0,120.0,10>
<-10,126.0,186.0,10>
<-10,94.0,154.0,10>
<-10,75.0,135.0,10>
<-19,68.0,128.0,10>
<-5,104.0,164.0,10>
<-16,129.0,189.0,10>
<-16,125.0,185.0,10>
<-23,77.0,137.0,10>
<-19,105.0,165.0,10>
<-17,150.0,210.0,10>
<-9,71.0,131.0,10>
<-6,118.0,178.0,10>
<-17,57.0,117.0,10>
<-16,50.0,110.0,10>
<-9,116.0,176.0,10>
<-27,127.0,187.0,10>
<-8,50.0,110.0,10>
<-5,74.0,134.0,10>
<-31,115.0,175.0,10>
<-13,162.0,222.0,10>
<-9,37.0,97.0,10>
<-14,52.0,112.0,10>
<-2,81.0,141.0,10>
<-28,107.0,167.0,10>
<-13,59.0,119.0,10>
<-6,80.0,140.0,10>
<-14,117.0,177.0,10>
<-6,37.0,97.0,10>
<-9,52.0,112.0,10>
<-15,89.0,149.0,10>
<0,0.0,240.0,0>
];
X = [40,25,22,18,15,10,8,8,5,2,44,38,35,95,95,88,88,85,85,65,65,60,55,55,20,18,2,55,20,55,30,30,10,15,45,65,45,35,64,31,63,2,60,47,27,37,63,21,12,37,53,56,26,26,25,20,31,15,0,15,8,20,0,42,49,23,95,92,61,90,67,72,55,67,58,60,62,20,22,8,55,10,40,30,40,4,35,49,41,42,38,87,5,65,6,50,47,25,40,57,42,5,57,55,65,24,42,40];
Y = [50,85,75,75,80,35,40,45,45,40,5,15,5,30,35,30,35,25,35,85,82,85,80,82,82,80,45,20,50,60,60,25,20,60,65,20,30,40,42,52,65,60,12,47,43,31,23,24,24,47,43,37,52,35,85,85,67,75,45,10,45,20,40,5,42,3,30,30,52,35,5,35,85,85,75,80,80,80,85,56,20,40,60,60,15,18,69,58,37,10,5,30,35,55,68,35,47,30,5,29,15,5,48,54,35,58,12,50];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
