N = 53;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0.0,1236.0,0>
<10,760.0,1120.0,90>
<10,15.0,375.0,90>
<20,18.0,378.0,90>
<20,110.0,470.0,90>
<10,390.0,750.0,90>
<10,297.0,657.0,90>
<30,30.0,390.0,90>
<20,33.0,393.0,90>
<20,37.0,397.0,90>
<10,132.0,492.0,90>
<10,10.0,370.0,90>
<10,575.0,935.0,90>
<40,17.0,377.0,90>
<10,109.0,469.0,0>
<20,390.0,750.0,90>
<10,202.0,562.0,90>
<30,31.0,391.0,90>
<40,33.0,393.0,90>
<10,134.0,494.0,90>
<10,511.0,871.0,0>
<30,321.0,681.0,90>
<10,21.0,381.0,90>
<10,16.0,376.0,90>
<10,206.0,566.0,90>
<30,299.0,659.0,90>
<10,483.0,843.0,0>
<10,668.0,1028.0,90>
<10,761.0,1121.0,90>
<20,137.0,497.0,90>
<40,42.0,402.0,90>
<40,35.0,395.0,90>
<20,416.0,776.0,90>
<10,391.0,751.0,90>
<50,15.0,375.0,90>
<10,12.0,372.0,90>
<10,12.0,372.0,90>
<10,576.0,936.0,90>
<30,242.0,602.0,90>
<10,298.0,658.0,0>
<10,52.0,412.0,90>
<10,429.0,789.0,0>
<10,520.0,880.0,90>
<30,47.0,407.0,90>
<10,122.0,482.0,90>
<30,404.0,764.0,90>
<10,26.0,386.0,90>
<20,25.0,385.0,90>
<10,20.0,380.0,90>
<20,225.0,585.0,90>
<30,38.0,398.0,90>
<10,36.0,396.0,0>
<30,412.0,772.0,90>
<20,30.0,390.0,90>
<-10,770.0,1130.0,90>
<-10,16.0,376.0,90>
<-20,575.0,935.0,90>
<-20,204.0,564.0,90>
<-10,668.0,1028.0,90>
<-10,482.0,842.0,90>
<-30,414.0,774.0,90>
<-20,227.0,587.0,90>
<-20,322.0,682.0,90>
<-10,507.0,867.0,90>
<-10,15.0,375.0,90>
<-10,760.0,1120.0,90>
<-40,297.0,657.0,90>
<-10,109.0,469.0,90>
<-20,668.0,1028.0,90>
<-10,482.0,842.0,90>
<-30,229.0,589.0,90>
<-40,39.0,399.0,90>
<-10,416.0,776.0,90>
<-10,511.0,871.0,90>
<-30,604.0,964.0,90>
<-10,113.0,473.0,90>
<-10,19.0,379.0,90>
<-10,391.0,751.0,90>
<-30,576.0,936.0,90>
<-10,483.0,843.0,90>
<-10,767.0,1127.0,90>
<-10,766.0,1126.0,90>
<-20,323.0,683.0,90>
<-40,231.0,591.0,90>
<-40,35.0,395.0,90>
<-20,516.0,876.0,90>
<-10,763.0,1123.0,90>
<-50,203.0,563.0,90>
<-10,110.0,470.0,90>
<-10,483.0,843.0,90>
<-10,671.0,1031.0,90>
<-30,335.0,695.0,90>
<-10,298.0,658.0,90>
<-10,147.0,507.0,90>
<-10,429.0,789.0,90>
<-10,615.0,975.0,90>
<-30,50.0,410.0,90>
<-10,215.0,575.0,90>
<-30,683.0,1043.0,90>
<-10,311.0,671.0,90>
<-20,590.0,950.0,90>
<-10,497.0,857.0,90>
<-20,507.0,867.0,90>
<-30,131.0,491.0,90>
<-10,36.0,396.0,90>
<-30,602.0,962.0,90>
<-20,317.0,677.0,90>
<0,0.0,1236.0,0>
];
X = [40,45,42,40,38,38,35,22,18,15,15,30,28,25,23,23,20,10,8,5,5,0,35,33,32,30,28,26,25,44,42,40,35,50,50,48,47,45,95,53,90,88,87,85,72,68,66,65,60,67,62,60,60,58,45,42,42,35,45,40,22,20,20,25,25,30,20,23,28,25,2,10,0,5,8,35,33,30,25,28,30,28,38,40,42,38,45,53,50,48,47,92,53,95,88,85,88,75,60,70,63,65,55,65,60,55,65,40];
Y = [50,68,65,66,68,70,69,75,75,75,80,50,55,52,52,55,50,40,40,35,45,40,32,35,30,32,30,32,35,5,10,15,5,30,40,40,40,30,30,30,35,30,30,35,55,60,55,55,55,85,80,80,85,75,65,66,68,66,70,69,85,80,85,85,50,52,55,52,52,55,40,35,45,45,45,30,32,30,30,30,35,35,5,5,15,15,35,35,35,30,35,30,30,35,30,25,35,55,60,58,58,60,85,82,80,80,85,50];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
