N = 53;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0,1236,0>
<30,0,1125,90>
<10,0,1129,90>
<10,0,1130,90>
<20,0,1130,90>
<10,448,505,90>
<20,0,1107,90>
<30,30,92,90>
<10,0,1106,0>
<20,0,1112,90>
<10,0,1106,90>
<10,0,1136,90>
<10,0,1131,0>
<10,0,1130,90>
<10,0,1128,90>
<20,0,1128,90>
<10,0,1125,90>
<20,0,1112,90>
<30,0,1114,90>
<40,0,1112,0>
<10,0,1107,90>
<10,0,1110,90>
<10,0,1125,90>
<20,0,1126,90>
<10,0,1129,90>
<10,359,412,90>
<10,0,1123,90>
<10,0,1127,0>
<10,0,1123,90>
<20,286,347,90>
<10,95,158,90>
<40,0,1111,90>
<30,471,534,90>
<10,0,1123,90>
<20,262,317,90>
<10,0,1133,90>
<10,12,77,90>
<10,0,1122,90>
<20,0,1130,0>
<10,203,260,90>
<10,574,643,90>
<20,0,1095,90>
<10,0,1094,90>
<30,0,1098,90>
<20,0,1110,90>
<10,0,1113,90>
<30,0,1116,90>
<10,0,1119,90>
<10,0,1125,90>
<20,368,441,0>
<10,0,1105,90>
<30,0,1108,90>
<30,0,1105,90>
<20,0,1115,90>
<-30,0,1127,90>
<-10,255,324,90>
<-10,534,605,90>
<-20,727,782,90>
<-10,0,1127,90>
<-20,0,1129,90>
<-30,0,1105,90>
<-10,0,1106,90>
<-20,0,1110,90>
<-10,384,429,90>
<-10,169,224,90>
<-10,0,1131,90>
<-10,0,1133,90>
<-10,0,1126,90>
<-20,732,777,90>
<-10,0,1135,90>
<-20,479,522,90>
<-30,0,1106,90>
<-40,0,1112,90>
<-10,0,1105,90>
<-10,0,1113,90>
<-10,0,1125,90>
<-20,0,1124,90>
<-10,0,1127,90>
<-10,0,1122,90>
<-10,0,1121,90>
<-10,0,1127,90>
<-10,0,1126,90>
<-20,0,1110,90>
<-10,0,1105,90>
<-40,0,1101,90>
<-30,0,1100,90>
<-10,0,1129,90>
<-20,916,969,90>
<-10,353,412,90>
<-10,0,1125,90>
<-10,0,1124,90>
<-20,0,1130,90>
<-10,0,1090,90>
<-10,668,731,90>
<-20,0,1087,90>
<-10,0,1131,90>
<-30,0,1088,90>
<-20,458,523,90>
<-10,0,1119,90>
<-30,0,1121,90>
<-10,0,1123,90>
<-10,85,144,90>
<-20,368,441,90>
<-10,743,820,90>
<-30,0,1102,90>
<-30,647,726,90>
<-20,0,1109,90>
<0,0,1236,0>
];
X = [40,45,42,42,40,35,25,22,22,18,15,30,25,25,23,23,20,10,10,8,5,5,35,33,33,32,30,30,26,44,42,40,38,50,50,48,47,53,45,90,88,88,85,85,75,72,68,66,60,67,65,62,60,58,45,38,38,42,40,35,20,22,15,20,25,25,28,20,28,30,0,2,8,0,8,30,25,35,28,25,30,28,38,42,40,35,47,45,53,45,48,45,92,87,95,50,95,70,65,63,60,65,67,55,65,55,60,40];
Y = [50,70,66,65,66,69,85,75,85,75,80,50,50,55,52,55,55,35,40,40,35,45,30,32,35,30,30,35,32,5,15,15,5,30,35,40,40,30,65,35,30,35,25,35,55,55,60,55,55,85,82,80,85,75,68,68,70,68,69,66,85,85,75,80,52,50,52,50,55,52,40,40,40,45,45,32,35,32,30,30,35,35,15,10,5,5,35,35,35,30,30,65,30,30,30,40,35,58,60,58,60,55,85,80,85,85,80,50];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
