N = 50;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0,230,0>
<10,0,204,10>
<7,0,202,10>
<26,0,199,10>
<3,0,208,10>
<9,85,115,10>
<19,0,205,10>
<23,149,179,10>
<20,0,187,10>
<8,51,81,10>
<19,0,190,10>
<12,0,204,10>
<29,58,88,10>
<3,0,190,10>
<16,0,215,10>
<9,0,190,10>
<21,0,194,10>
<27,0,202,10>
<14,0,183,10>
<5,0,178,10>
<16,73,103,10>
<5,0,191,10>
<7,0,185,10>
<16,0,190,10>
<30,0,176,10>
<13,0,203,10>
<9,0,208,10>
<14,85,115,10>
<2,126,156,10>
<7,0,196,10>
<19,48,78,10>
<25,0,179,10>
<25,73,103,10>
<6,40,70,10>
<5,0,198,10>
<15,0,180,10>
<25,0,197,10>
<18,0,192,10>
<14,169,199,10>
<23,82,112,10>
<6,0,198,10>
<16,0,196,10>
<7,91,121,10>
<41,0,196,10>
<26,83,113,10>
<9,0,200,10>
<3,0,187,10>
<2,18,48,10>
<11,0,204,10>
<10,0,198,10>
<9,73,103,10>
<-10,63,93,10>
<-7,139,169,10>
<-26,0,189,10>
<-3,0,202,10>
<-9,0,198,10>
<-19,0,192,10>
<-23,180,210,10>
<-20,0,184,10>
<-8,0,194,10>
<-19,0,194,10>
<-12,0,184,10>
<-29,156,186,10>
<-3,0,193,10>
<-16,0,207,10>
<-9,0,195,10>
<-21,0,198,10>
<-27,0,185,10>
<-14,0,188,10>
<-5,0,185,10>
<-16,165,195,10>
<-5,0,208,10>
<-7,0,199,10>
<-16,0,201,10>
<-30,0,186,10>
<-13,0,208,10>
<-9,0,192,10>
<-14,0,202,10>
<-2,0,197,10>
<-7,0,201,10>
<-19,0,173,10>
<-25,0,170,10>
<-25,139,169,10>
<-6,0,205,10>
<-5,0,188,10>
<-15,0,178,10>
<-25,0,190,10>
<-18,0,186,10>
<-14,0,213,10>
<-23,0,197,10>
<-6,87,117,10>
<-16,0,187,10>
<-7,0,198,10>
<-41,0,198,10>
<-26,0,193,10>
<-9,57,87,10>
<-3,0,194,10>
<-2,59,89,10>
<-11,0,199,10>
<-10,0,194,10>
<-9,0,211,10>
<0,0,230,0>
];
X = [35,41,35,15,25,10,50,30,15,30,10,20,55,65,35,64,40,31,65,2,5,42,23,6,6,47,27,37,63,32,24,49,67,37,37,57,47,49,53,57,56,15,11,16,28,26,31,22,22,19,20,49,46,5,21,20,55,36,4,24,12,2,65,49,26,53,56,27,61,8,18,45,44,17,35,40,13,25,57,45,15,62,55,25,45,63,53,60,41,55,55,15,14,20,45,20,30,11,18,15,26,35];
Y = [35,49,17,30,30,43,35,25,10,5,20,40,5,35,40,42,60,52,55,60,5,7,3,38,68,47,43,31,23,12,58,73,5,47,56,68,16,11,43,48,37,47,31,22,18,52,67,22,27,21,26,42,13,30,24,50,54,26,18,12,24,48,20,58,27,52,39,69,52,56,18,30,17,34,69,25,52,21,29,20,77,77,20,24,65,65,12,12,37,45,60,60,37,20,10,65,60,14,24,19,35,35];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
