N = 53;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0,240,0>
<20,130,190,0>
<30,35,95,10>
<20,80,140,10>
<10,76,136,10>
<20,76,136,10>
<40,44,104,10>
<20,49,109,0>
<10,35,95,10>
<20,43,103,10>
<20,72,132,10>
<10,133,193,10>
<20,124,184,10>
<30,100,160,0>
<20,57,117,10>
<10,59,119,10>
<20,50,110,10>
<10,51,111,10>
<30,96,156,10>
<40,43,103,10>
<10,109,169,10>
<30,70,130,10>
<10,33,93,10>
<10,49,109,10>
<10,37,97,10>
<10,98,158,10>
<10,38,98,10>
<19,68,128,0>
<5,76,136,10>
<16,124,184,10>
<16,125,185,0>
<23,81,141,10>
<19,42,102,10>
<17,140,200,10>
<9,51,111,10>
<6,39,99,10>
<17,38,98,10>
<16,11,71,10>
<9,55,115,10>
<27,26,86,10>
<8,27,87,10>
<5,62,122,10>
<31,60,120,10>
<13,162,222,0>
<9,27,87,10>
<14,20,80,10>
<2,72,132,10>
<28,72,132,10>
<13,75,135,10>
<6,71,131,10>
<14,14,74,10>
<6,20,80,10>
<9,31,91,10>
<15,62,122,10>
<-20,130,190,10>
<-30,40,100,10>
<-20,150,210,10>
<-10,64,124,10>
<-20,129,189,10>
<-40,122,182,10>
<-20,49,109,10>
<-10,126,186,10>
<-20,57,117,10>
<-20,124,184,10>
<-10,152,212,10>
<-20,120,180,10>
<-30,100,160,10>
<-20,55,115,10>
<-10,148,208,10>
<-20,52,112,10>
<-10,117,177,10>
<-30,101,161,10>
<-40,113,173,10>
<-10,124,184,10>
<-30,77,137,10>
<-10,36,96,10>
<-10,60,120,10>
<-10,126,186,10>
<-10,94,154,10>
<-10,75,135,10>
<-19,68,128,10>
<-5,104,164,10>
<-16,129,189,10>
<-16,125,185,10>
<-23,77,137,10>
<-19,105,165,10>
<-17,150,210,10>
<-9,71,131,10>
<-6,118,178,10>
<-17,57,117,10>
<-16,50,110,10>
<-9,116,176,10>
<-27,127,187,10>
<-8,50,110,10>
<-5,74,134,10>
<-31,115,175,10>
<-13,162,222,10>
<-9,37,97,10>
<-14,52,112,10>
<-2,81,141,10>
<-28,107,167,10>
<-13,59,119,10>
<-6,80,140,10>
<-14,117,177,10>
<-6,37,97,10>
<-9,52,112,10>
<-15,89,149,10>
<0,0,240,0>
];
X = [40,25,22,18,15,10,8,8,5,2,44,38,35,95,95,88,88,85,85,65,65,60,55,55,20,18,2,55,20,55,30,30,10,15,45,65,45,35,64,31,63,2,60,47,27,37,63,21,12,37,53,56,26,26,25,20,31,15,0,15,8,20,0,42,49,23,95,92,61,90,67,72,55,67,58,60,62,20,22,8,55,10,40,30,40,4,35,49,41,42,38,87,5,65,6,50,47,25,40,57,42,5,57,55,65,24,42,40];
Y = [50,85,75,75,80,35,40,45,45,40,5,15,5,30,35,30,35,25,35,85,82,85,80,82,82,80,45,20,50,60,60,25,20,60,65,20,30,40,42,52,65,60,12,47,43,31,23,24,24,47,43,37,52,35,85,85,67,75,45,10,45,20,40,5,42,3,30,30,52,35,5,35,85,85,75,80,80,80,85,56,20,40,60,60,15,18,69,58,37,10,5,30,35,55,68,35,47,30,5,29,15,5,48,54,35,58,12,50];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
