N = 51;
K = 25;
capacity = [700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700];
nodeInfo = [
<0,0,3390,0>
<10,71,711,90>
<30,20,660,90>
<10,927,1567,90>
<10,1021,1661,90>
<10,15,655,90>
<20,257,897,90>
<10,2551,3191,90>
<10,2458,3098,90>
<40,1694,2334,90>
<20,2071,2711,90>
<20,1502,2142,90>
<10,1597,2237,0>
<10,10,650,90>
<20,12,652,90>
<10,15,655,90>
<10,158,798,90>
<10,63,703,90>
<20,541,1181,90>
<10,636,1276,90>
<10,1013,1653,90>
<20,731,1371,90>
<30,823,1463,90>
<30,1769,2409,90>
<10,727,1367,90>
<10,2052,2692,90>
<10,2145,2785,90>
<20,1016,1656,90>
<40,920,1560,90>
<10,825,1465,90>
<10,1390,2030,90>
<20,1295,1935,90>
<10,161,801,90>
<20,18,658,90>
<10,348,988,90>
<10,12,652,90>
<10,440,1080,90>
<20,1986,2626,90>
<10,68,708,90>
<50,19,659,90>
<20,15,655,90>
<10,1891,2531,90>
<10,2368,3008,90>
<10,2273,2913,90>
<30,2463,3103,0>
<20,1685,2325,90>
<20,1401,2041,90>
<10,1496,2136,90>
<30,1306,1946,90>
<40,8,648,90>
<10,548,1188,90>
<30,357,997,90>
<-10,262,902,90>
<-30,833,1473,90>
<-10,1115,1755,90>
<-10,2627,3267,90>
<-10,167,807,90>
<-20,1976,2616,90>
<-10,2647,3287,90>
<-10,2648,3288,90>
<-40,2361,3001,90>
<-20,1786,2426,90>
<-20,2264,2904,90>
<-10,1597,2237,90>
<-10,17,657,90>
<-20,918,1558,90>
<-10,1106,1746,90>
<-10,445,1085,90>
<-10,353,993,90>
<-20,1403,2043,90>
<-10,1879,2519,90>
<-10,1305,1945,90>
<-20,1207,1847,90>
<-30,2165,2805,90>
<-30,1865,2505,90>
<-10,1673,2313,90>
<-10,2333,2973,90>
<-10,2518,3158,90>
<-20,2240,2880,90>
<-40,1202,1842,90>
<-10,1485,2125,90>
<-10,1960,2600,90>
<-20,2426,3066,90>
<-10,2616,3256,90>
<-20,1579,2219,90>
<-10,1110,1750,90>
<-10,14,654,90>
<-10,536,1176,90>
<-20,2635,3275,90>
<-10,253,893,90>
<-50,631,1271,90>
<-20,641,1281,90>
<-10,2081,2721,90>
<-10,2562,3202,90>
<-10,2639,3279,90>
<-30,2463,3103,90>
<-20,2174,2814,90>
<-20,1789,2429,90>
<-10,2635,3275,90>
<-30,1592,2232,90>
<-40,454,1094,90>
<-10,1211,1851,90>
<-30,738,1378,90>
<0,0,3390,0>
];
X = [40,52,45,62,60,42,16,35,35,20,18,15,15,30,28,25,20,20,10,5,5,2,0,34,48,26,25,44,42,42,38,35,50,50,47,47,45,95,53,53,45,90,87,85,85,75,70,66,65,42,65,60,55,58,56,72,55,20,34,30,28,22,22,15,23,0,8,8,10,14,25,8,4,22,30,32,33,35,30,38,38,25,33,36,36,40,50,42,64,48,44,62,95,78,60,85,92,86,62,72,67,60,58,40];
Y = [50,75,70,69,66,65,42,66,69,85,75,75,80,50,52,50,50,55,35,35,45,40,40,25,20,32,35,5,10,15,10,5,30,35,35,40,35,35,30,35,65,35,30,25,35,55,58,55,60,58,82,85,85,70,64,45,80,80,60,56,70,85,66,80,52,45,45,40,40,66,85,62,55,75,30,20,35,32,35,5,15,30,32,40,18,5,40,30,46,30,25,80,30,40,55,35,30,46,40,55,85,60,75,50];
membership = [1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1];
alpha = 1.0;
beta = 1.0;
