N = 53;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0,230,0>
<7,18,147,10>
<26,20,167,10>
<3,49,158,10>
<5,36,135,10>
<16,47,156,10>
<16,85,172,10>
<23,79,208,10>
<20,32,187,10>
<8,30,152,10>
<19,29,139,10>
<12,47,136,10>
<17,32,146,10>
<9,79,182,0>
<11,18,136,10>
<6,56,186,10>
<16,5,140,10>
<16,6,136,10>
<9,29,150,10>
<21,25,132,10>
<11,24,161,10>
<8,54,178,10>
<5,41,178,10>
<31,33,186,10>
<9,40,139,10>
<5,43,160,10>
<7,82,185,10>
<18,31,144,10>
<16,29,169,10>
<36,65,192,0>
<9,11,133,10>
<14,51,148,10>
<28,17,183,10>
<13,29,132,10>
<19,25,154,10>
<9,46,165,10>
<20,49,170,10>
<6,12,137,10>
<25,22,170,10>
<9,30,135,10>
<8,74,195,0>
<18,27,141,10>
<13,27,128,10>
<23,47,146,10>
<6,73,198,0>
<26,57,140,0>
<16,23,146,10>
<41,44,147,10>
<9,21,136,10>
<2,18,159,10>
<27,58,151,10>
<20,14,143,10>
<10,21,142,10>
<17,51,195,0>
<-7,50,153,10>
<-26,42,153,10>
<-3,21,157,10>
<-5,34,176,10>
<-16,75,182,10>
<-16,48,198,10>
<-23,84,210,10>
<-20,70,194,10>
<-8,25,158,10>
<-19,89,190,10>
<-12,60,189,10>
<-17,34,172,10>
<-9,79,182,10>
<-11,15,133,10>
<-6,90,197,10>
<-16,17,138,10>
<-16,42,159,10>
<-9,76,165,10>
<-21,36,149,10>
<-11,80,198,10>
<-8,68,179,10>
<-5,73,152,10>
<-31,73,195,10>
<-9,87,186,10>
<-5,36,155,10>
<-7,92,183,10>
<-18,87,190,10>
<-16,70,201,10>
<-36,65,192,10>
<-9,46,153,10>
<-14,69,189,10>
<-28,68,211,10>
<-13,49,148,10>
<-19,33,152,10>
<-9,67,186,10>
<-20,73,204,10>
<-6,72,200,10>
<-25,76,190,10>
<-9,58,190,10>
<-8,74,195,10>
<-18,43,156,10>
<-13,70,173,10>
<-23,39,148,10>
<-6,73,198,10>
<-26,57,140,10>
<-16,50,149,10>
<-41,60,199,10>
<-9,63,180,10>
<-2,61,134,10>
<-27,57,154,10>
<-20,33,142,10>
<-10,48,163,10>
<-17,51,195,10>
<0,0,230,0>
];
X = [35,35,15,25,20,55,30,30,15,30,10,20,15,45,45,65,35,41,64,40,53,63,2,60,40,42,23,11,6,13,27,37,21,12,24,15,62,37,47,44,46,49,49,57,56,55,15,16,26,22,26,25,19,18,45,5,14,8,47,37,36,15,24,22,5,27,45,50,57,31,61,55,49,56,49,6,55,45,55,25,20,17,13,31,63,26,4,20,35,41,53,53,65,46,67,65,57,56,55,10,18,2,28,11,20,32,18,35];
Y = [35,17,30,30,50,60,60,25,10,5,20,40,60,65,20,20,40,37,42,60,52,65,60,12,25,7,3,14,38,52,43,31,24,24,58,77,77,47,16,17,13,11,42,48,37,54,47,22,52,22,27,24,21,18,10,5,37,56,47,56,26,19,12,27,30,69,65,35,29,52,52,45,58,39,73,68,20,30,5,21,20,34,52,67,23,35,18,65,69,49,43,12,35,13,5,55,68,37,54,43,24,48,18,31,26,12,18,35];
membership = [1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1];
alpha = 1.0;
beta = 1.0;
