N = 53;
K = 25;
capacity = [200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200];
nodeInfo = [
<0,0,1236,0>
<10,55,156,90>
<10,15,60,90>
<20,559,764,90>
<20,172,223,90>
<20,250,329,90>
<10,489,650,90>
<30,30,95,90>
<40,478,525,90>
<20,172,261,90>
<10,274,349,90>
<10,10,77,90>
<20,806,889,0>
<10,55,154,90>
<10,612,711,90>
<10,264,313,90>
<10,452,501,90>
<20,204,233,90>
<30,31,189,90>
<40,42,203,90>
<10,648,733,0>
<30,474,527,90>
<10,240,345,90>
<10,123,278,90>
<20,19,225,90>
<10,16,153,90>
<10,338,433,90>
<10,513,628,90>
<10,779,916,0>
<20,221,412,90>
<40,96,347,90>
<40,35,172,90>
<30,403,602,90>
<10,422,719,90>
<50,142,247,90>
<10,34,171,90>
<10,794,907,0>
<10,12,226,90>
<30,266,577,90>
<10,402,553,90>
<10,153,310,90>
<10,450,767,90>
<20,50,237,90>
<30,47,331,0>
<20,311,478,90>
<10,127,476,90>
<30,476,691,90>
<10,67,344,90>
<10,20,293,90>
<10,227,394,90>
<30,163,272,90>
<10,36,291,90>
<20,30,227,90>
<20,493,880,0>
<-10,951,1114,90>
<-10,361,406,90>
<-20,890,989,90>
<-20,450,503,90>
<-20,703,806,90>
<-10,816,879,90>
<-30,105,142,90>
<-40,647,726,90>
<-20,571,616,90>
<-10,392,421,90>
<-10,172,221,90>
<-20,806,889,90>
<-10,739,770,90>
<-10,918,961,90>
<-10,365,398,90>
<-10,553,586,90>
<-20,715,852,90>
<-30,251,376,90>
<-40,365,452,90>
<-10,648,733,90>
<-30,541,650,90>
<-10,857,1024,90>
<-10,872,1127,90>
<-20,415,542,90>
<-10,599,726,90>
<-10,695,816,90>
<-10,917,1126,90>
<-10,779,916,90>
<-20,347,474,90>
<-40,521,870,90>
<-40,35,233,90>
<-30,487,704,90>
<-10,873,1012,90>
<-50,567,758,90>
<-10,294,471,90>
<-10,794,907,90>
<-10,217,362,90>
<-30,345,684,90>
<-10,716,795,90>
<-10,567,832,90>
<-10,713,876,90>
<-20,181,472,90>
<-30,47,331,90>
<-20,769,956,90>
<-10,630,909,90>
<-30,546,807,90>
<-10,349,632,90>
<-10,25,256,90>
<-10,442,551,90>
<-30,595,968,90>
<-10,229,580,90>
<-20,469,714,90>
<-20,493,880,90>
<0,0,1236,0>
];
X = [40,42,42,40,40,38,38,22,20,15,15,30,28,25,25,23,20,10,10,8,5,0,35,35,33,33,32,30,26,44,42,40,38,50,50,48,47,47,95,53,90,88,88,85,75,72,68,66,60,65,62,60,58,55,45,35,45,35,42,45,18,25,22,20,25,28,28,30,20,23,8,5,2,5,0,25,30,30,28,25,28,26,40,38,42,35,45,48,53,47,50,92,45,87,85,95,85,60,63,65,70,65,65,55,67,60,55,40];
Y = [50,66,65,69,66,68,70,75,85,75,80,50,52,50,55,52,55,35,40,40,45,40,30,32,32,35,30,30,32,5,10,15,5,30,40,40,35,40,30,30,35,30,35,35,55,55,60,55,55,82,80,80,75,85,65,66,68,69,68,70,75,85,85,80,52,52,55,52,50,55,45,35,40,45,45,35,35,32,30,30,35,32,5,15,15,5,35,30,35,35,35,30,30,30,25,35,35,60,58,60,58,55,85,80,85,85,85,50];
membership = [1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1];
alpha = 1.0;
beta = 1.0;
