N = 51;
K = 2;
capacity = [1000,1000];
nodeInfo = [
<0,0,1000,0>
<10,0,974,10>
<19,620,860,10>
<3,345,585,10>
<9,323,563,10>
<16,329,569,10>
<16,485,725,10>
<20,0,957,10>
<8,118,358,10>
<19,0,960,10>
<17,0,957,10>
<9,0,958,10>
<3,0,960,10>
<17,0,978,10>
<16,60,300,10>
<16,0,983,10>
<9,0,960,10>
<21,187,427,10>
<11,24,264,10>
<14,0,953,10>
<31,33,273,10>
<9,279,519,10>
<5,334,574,10>
<5,25,265,10>
<7,0,955,10>
<16,29,269,10>
<1,0,954,10>
<36,0,962,10>
<13,0,973,10>
<10,0,963,10>
<9,0,978,10>
<14,332,572,10>
<18,0,967,10>
<2,560,800,0>
<28,0,972,10>
<3,0,971,10>
<13,0,964,10>
<19,113,353,10>
<10,0,955,10>
<9,154,394,10>
<20,49,289,10>
<6,108,348,10>
<18,0,962,10>
<13,212,452,10>
<26,0,962,10>
<11,0,968,10>
<35,0,954,10>
<9,214,454,10>
<1,0,964,0>
<2,18,258,10>
<10,0,968,10>
<9,263,503,10>
<-10,0,957,10>
<-19,639,879,10>
<-3,0,956,10>
<-9,0,955,10>
<-16,0,967,10>
<-16,630,870,10>
<-20,401,641,10>
<-8,234,474,10>
<-19,0,966,10>
<-17,523,763,10>
<-9,729,969,10>
<-3,167,407,10>
<-17,0,975,10>
<-16,0,977,10>
<-16,730,970,10>
<-9,228,468,10>
<-21,0,972,10>
<-11,682,922,10>
<-14,0,968,10>
<-31,354,594,10>
<-9,314,554,10>
<-5,622,862,10>
<-5,0,966,10>
<-7,0,966,10>
<-16,322,562,10>
<-1,0,971,10>
<-36,0,972,10>
<-13,0,969,10>
<-10,0,972,10>
<-9,307,547,10>
<-14,519,759,10>
<-18,0,975,10>
<-2,560,800,10>
<-28,0,969,10>
<-3,41,281,10>
<-13,725,965,10>
<-19,740,980,10>
<-10,0,968,10>
<-9,0,981,10>
<-20,0,950,10>
<-6,0,967,10>
<-18,716,956,10>
<-13,728,968,10>
<-26,146,386,10>
<-11,146,386,10>
<-35,0,974,10>
<-9,575,815,10>
<-1,0,964,10>
<-2,332,572,10>
<-10,0,974,10>
<-9,728,968,10>
<0,0,1000,0>
];
X = [35,41,55,25,10,55,30,15,30,10,15,45,65,45,35,41,64,40,53,65,60,40,42,24,23,6,2,13,47,49,27,37,57,63,21,17,12,24,27,15,62,37,49,49,55,14,4,26,15,22,19,20,31,30,35,8,47,63,6,5,15,49,18,11,25,26,53,67,25,5,20,11,28,46,32,16,61,45,31,15,35,57,53,50,63,44,2,18,36,20,26,57,55,65,56,55,20,20,56,15,45,22,37,35];
Y = [35,49,20,30,43,60,60,10,5,20,60,65,35,30,40,37,42,60,52,55,12,25,7,12,3,38,48,52,47,58,43,31,29,23,24,34,24,58,69,77,77,47,11,42,54,37,18,52,19,22,21,26,67,25,69,56,16,65,68,5,47,73,24,14,24,27,43,5,21,30,20,31,18,13,12,22,52,20,52,30,17,48,12,35,23,17,60,18,26,50,35,68,45,20,37,5,65,40,39,19,10,27,56,35];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
