N = 51;
K = 3;
capacity = [1000,1000,1000];
nodeInfo = [
<0,0,1000,0>
<13,436,676,10>
<26,20,260,10>
<3,345,585,10>
<5,251,491,10>
<16,485,725,10>
<12,146,386,10>
<19,167,407,10>
<20,32,272,10>
<12,286,526,10>
<9,504,744,10>
<11,153,393,10>
<29,146,386,10>
<6,716,956,10>
<16,60,300,10>
<16,65,305,10>
<9,132,372,10>
<27,94,334,10>
<23,599,839,10>
<11,24,264,10>
<8,630,870,10>
<5,41,281,10>
<31,33,273,10>
<5,334,574,10>
<18,167,407,10>
<16,29,269,10>
<27,48,288,10>
<36,720,960,10>
<18,568,808,10>
<28,17,257,10>
<3,672,912,10>
<10,34,274,10>
<9,154,394,10>
<36,575,815,0>
<6,108,348,10>
<15,198,438,10>
<25,22,262,10>
<18,171,411,10>
<14,730,970,10>
<23,307,547,10>
<26,314,554,0>
<16,106,346,10>
<11,53,293,10>
<41,299,539,10>
<26,314,554,10>
<9,214,454,10>
<1,683,923,10>
<2,18,258,10>
<22,729,969,10>
<20,42,282,10>
<11,529,769,10>
<10,125,365,10>
<-13,475,715,10>
<-26,332,572,10>
<-3,332,572,10>
<-5,263,503,10>
<-16,682,922,10>
<-12,656,896,10>
<-19,523,763,10>
<-20,203,443,10>
<-12,622,862,10>
<-9,329,569,10>
<-11,214,454,10>
<-29,323,563,10>
<-6,560,800,10>
<-16,49,289,10>
<-16,212,452,10>
<-9,281,521,10>
<-27,234,474,10>
<-23,530,770,10>
<-11,187,427,10>
<-8,452,692,10>
<-5,658,898,10>
<-31,228,468,10>
<-5,543,783,10>
<-18,354,594,10>
<-16,356,596,10>
<-27,113,353,10>
<-36,718,958,10>
<-18,728,968,10>
<-28,118,358,10>
<-3,523,763,10>
<-10,204,444,10>
<-9,519,759,10>
<-36,575,815,10>
<-6,117,357,10>
<-15,322,562,10>
<-25,307,547,10>
<-18,93,333,10>
<-14,728,968,10>
<-23,508,748,10>
<-26,314,554,10>
<-16,620,860,10>
<-11,279,519,10>
<-41,234,474,10>
<-26,401,641,10>
<-9,350,590,10>
<-1,740,980,10>
<-2,25,265,10>
<-22,639,879,10>
<-20,452,692,10>
<-11,725,965,10>
<-10,320,560,10>
<0,0,1000,0>
];
X = [35,55,15,25,20,30,20,50,15,20,45,45,55,65,35,41,64,31,35,53,63,2,60,42,11,6,8,13,57,21,17,27,15,56,37,57,47,49,53,57,55,15,14,16,28,26,15,22,18,25,22,19,47,37,45,20,5,65,49,10,46,55,12,10,63,62,49,49,44,20,40,65,41,67,23,11,32,24,26,56,30,25,15,53,56,27,61,4,35,37,45,55,55,40,5,6,26,36,24,30,2,18,31,35];
Y = [35,45,30,30,50,60,65,35,10,40,65,20,5,20,40,37,42,52,69,52,65,60,12,7,14,38,56,52,29,24,34,69,77,39,47,68,16,11,43,48,54,47,37,22,18,52,19,22,24,24,27,21,47,31,10,26,30,35,73,20,13,60,24,43,23,77,42,58,17,20,60,55,49,5,3,31,12,58,35,37,5,21,60,12,39,43,52,18,17,56,30,54,20,25,5,68,27,26,12,25,48,18,67,35];
membership = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];
alpha = 1.0;
beta = 1.0;
